AccountID,TransactionAmount,TransactionType,Location,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,ip_prefix,time_diff_days,age_group,TransactionType_enc,Location_enc,MerchantID_enc,Channel_enc,ip_prefix_enc,age_group_enc,pca1,pca2,fraud_label
AC00322,440.03,Debit,San Jose,M099,Online,88.0,1.0,1490.44,5.74,340.6656134259259,36-50,1,38,98,2,453,2,-0.2692651377513078,-0.3863085506915372,0
AC00461,35.46,Debit,Nashville,M005,ATM,285.0,1.0,1532.72,193.83,591.6603819444445,51-65,1,26,4,0,276,3,0.4658983346812796,1.132358583146116,0
AC00079,76.39,Debit,Denver,M019,Branch,219.0,1.0,5976.0,136.250,660.6184722222222,18-25,1,10,18,1,102,0,-1.858210727394883,0.3370467110814902,0
AC00176,595.91,Credit,San Antonio,M085,ATM,162.0,1.0,1673.76,200.136,451.5633912037037,18-25,0,35,84,0,300,0,-2.216108988914822,-0.4595349780418135,0
AC00417,6.03,Debit,Chicago,M035,Branch,70.0,1.0,3290.72,86.83,452.5604398148148,65+,1,6,34,1,556,4,1.9225478716954325,0.5700906419498407,0
AC00260,249.34,Debit,Charlotte,M088,ATM,197.0,1.0,3030.97,152.140,446.61539351851854,26-35,1,5,87,0,150,1,-1.3114370722480584,1.3592482503751702,0
AC00471,421.52,Debit,San Jose,M064,Branch,67.0,1.0,369.86,177.172,446.60778935185186,18-25,1,38,63,1,227,0,-2.371647021733515,0.1484224608018837,0
AC00231,189.77,Debit,Raleigh,M011,Branch,24.0,1.0,6570.36,116.43,615.6686111111111,51-65,1,33,10,1,58,3,1.1136471292310461,0.16717980319686512,0
AC00184,73.19,Debit,Atlanta,M025,Branch,213.0,1.0,2264.98,152.140,382.659849537037,65+,1,1,24,1,150,4,1.937648375058347,0.23119010188343966,0
AC00475,188.13,Credit,Jacksonville,M091,Online,198.0,1.0,5029.87,175.210,520.5817013888889,65+,0,17,90,2,223,4,2.1960551404426893,-1.656125891022571,0
AC00329,30.52,Debit,Jacksonville,M005,Branch,122.0,1.0,12327.74,104.165,534.616875,51-65,1,17,4,1,16,3,1.8883107516945086,0.11998367224408836,0
AC00431,1235.69,Credit,San Jose,M048,Branch,118.0,1.0,420.25,69.82,529.6630555555555,18-25,0,38,47,1,507,0,-2.4704755353061074,-1.3957074753179104,0
AC00398,1159.39,Debit,Oklahoma City,M091,Online,150.0,1.0,6499.53,173.135,388.65043981481483,36-50,1,28,90,2,218,2,-0.10590122847773867,-0.5077883220527807,0
AC00221,170.24,Debit,San Francisco,M050,Branch,133.0,1.0,5172.99,47.167,517.6554629629629,51-65,1,37,49,1,440,3,1.0099408748690992,0.4821188035948254,0
AC00299,56.62,Debit,Austin,M069,Branch,121.0,1.0,8981.1,48.31,615.5896875,51-65,1,2,68,1,443,3,1.1652837693764995,0.9488519692487619,0
AC00266,53.14,Debit,Las Vegas,M062,ATM,70.0,1.0,7915.0,115.96,562.6161921296297,26-35,1,19,61,0,54,1,-0.539056024214575,1.2550256606035688,0
AC00297,587.23,Debit,Omaha,M007,Online,144.0,1.0,500.84,50.202,461.59366898148147,26-35,1,29,6,2,454,1,-1.7153126274061354,-0.8275546652350713,0
AC00373,146.15,Debit,Phoenix,M098,Branch,75.0,1.0,13784.4,60.166,667.5936111111112,36-50,1,31,97,1,483,2,0.6428101980501143,1.0213656595376575,0
AC00489,21.27,Credit,Indianapolis,M070,Online,114.0,1.0,7392.79,197.23,468.6309606481482,51-65,0,16,69,2,287,3,1.5003850001400592,-1.8799248839982952,0
AC00128,1397.59,Credit,Austin,M020,ATM,144.0,1.0,1134.79,4.134,356.6100231481482,26-35,0,2,19,0,417,1,-1.5619478880013375,-0.8386883667935193,1
AC00409,76.02,Credit,Albuquerque,M087,Online,189.0,1.0,14765.41,181.223,480.6344212962963,26-35,0,0,86,2,234,1,0.2489313835810772,-1.7757949554111414,0
AC00410,170.19,Credit,Los Angeles,M077,Branch,156.0,5.0,745.87,110.150,485.60506944444444,26-35,0,20,76,1,31,1,-1.2942349074256803,-1.5204036812188335,1
AC00360,155.51,Debit,Raleigh,M081,ATM,15.0,1.0,5360.19,199.103,440.5536689814815,65+,1,33,80,0,293,4,1.8424857228205438,1.3565800887478663,0
AC00422,135.15,Debit,Colorado Springs,M100,Online,50.0,1.0,5878.14,77.208,594.6232407407407,65+,1,7,99,2,521,4,1.9950296667971699,0.3374979270621879,0
AC00225,39.48,Debit,Omaha,M017,ATM,38.0,1.0,5889.51,152.234,527.6416550925926,51-65,1,29,16,0,151,3,0.9962022337342722,0.9867514491045358,0
AC00261,451.68,Debit,Houston,M072,Online,15.0,1.0,4381.54,210.160,565.5516087962963,26-35,1,15,71,2,329,1,-1.019321697834939,-0.22630654969521088,0
AC00468,19.11,Credit,Colorado Springs,M007,Online,160.0,1.0,8478.46,148.25,412.6532638888889,36-50,0,7,6,2,141,2,0.7079033475649461,-2.4452544813283494,0
AC00138,355.0,Credit,Fort Worth,M053,Online,33.0,1.0,185.47,115.241,432.6390856481481,26-35,0,13,52,2,52,1,-1.4143286915266005,-2.3312905011702454,0
AC00013,427.69,Debit,Raleigh,M088,ATM,236.0,1.0,2443.54,24.148,586.6734953703703,36-50,1,33,87,0,369,2,-0.47621859122790045,1.5802003895695893,0
AC00275,254.86,Debit,Boston,M013,Branch,102.0,1.0,699.9,59.127,647.6179745370371,18-25,1,4,12,1,475,0,-2.2753775909265617,0.46925097741443944,0
AC00125,19.48,Debit,Dallas,M002,ATM,114.0,1.0,4739.59,16.128,482.67202546296295,26-35,1,9,1,0,170,1,-1.1029732650980113,0.8504716362492608,0
AC00200,190.17,Debit,Baltimore,M043,ATM,265.0,1.0,12893.85,148.181,513.6024884259259,36-50,1,3,42,0,139,2,0.9344554987731097,1.2710693261541606,0
AC00213,91.38,Debit,Jacksonville,M013,ATM,179.0,1.0,2402.58,163.129,580.6422685185186,51-65,1,17,12,0,189,3,0.9508092298779266,1.1632700130194569,0
AC00035,206.63,Credit,Oklahoma City,M023,Online,128.0,1.0,7626.53,115.30,332.66644675925926,51-65,0,28,22,2,53,3,1.4594358716150457,-2.6076074990025497,0
AC00070,93.22,Debit,Charlotte,M030,Online,52.0,1.0,1014.63,70.130,576.6236805555556,51-65,1,5,29,2,511,3,0.3178204219771448,-0.2071568075553619,0
AC00275,547.98,Debit,Oklahoma City,M070,ATM,171.0,1.0,1358.54,79.227,376.6280092592593,26-35,1,28,69,0,527,1,-1.5895721406571757,1.171734703225295,0
AC00060,641.06,Debit,Colorado Springs,M099,ATM,25.0,1.0,1602.13,116.106,328.66542824074077,18-25,1,7,98,0,55,0,-1.9924082824270934,1.0831638931671472,0
AC00304,314.55,Credit,Dallas,M001,Branch,19.0,2.0,1105.89,40.192,558.6193171296296,26-35,0,9,0,1,419,1,-1.419022520002371,-1.493807802689178,0
AC00372,836.45,Debit,Virginia Beach,M043,Online,63.0,1.0,1731.89,156.134,615.67375,51-65,1,41,42,2,159,3,0.6218096311097908,-0.5035542738032847,0
AC00498,1095.09,Debit,San Francisco,M076,ATM,52.0,1.0,8692.47,91.103,566.614375,26-35,1,37,75,0,566,1,-0.9812334770171603,1.4015209600612215,0
AC00465,189.45,Credit,Boston,M008,Branch,62.0,1.0,12578.75,64.57,593.6232407407407,51-65,0,4,7,1,495,3,1.5755604204129219,-1.1298694195569023,0
AC00396,91.84,Credit,Mesa,M023,Branch,80.0,1.0,1712.41,28.120,487.61569444444444,65+,0,23,22,1,378,4,1.5561417928798542,-1.3063469596075936,0
AC00083,609.52,Debit,Washington,M076,ATM,169.0,1.0,3485.03,125.225,464.6700462962963,65+,1,42,75,0,77,4,1.9656904287048464,1.1970261019467008,0
AC00479,859.3,Credit,Colorado Springs,M066,Branch,68.0,1.0,1146.78,77.7,460.61726851851853,65+,0,7,65,1,523,4,1.8177288412194603,-0.9638267528315603,0
AC00091,100.01,Debit,Philadelphia,M061,ATM,63.0,1.0,6393.12,82.115,493.66847222222225,36-50,1,30,60,0,543,2,0.22109055629455499,1.3875261129164016,0
AC00024,28.78,Credit,Tucson,M096,Online,51.0,1.0,680.55,186.135,454.6691550925926,36-50,0,40,95,2,244,2,-0.45937855907247244,-1.9728876833914972,0
AC00366,111.08,Debit,Chicago,M064,Online,83.0,1.0,7037.34,175.230,538.6005324074074,65+,1,6,63,2,224,4,2.1332366026879215,-0.1287790736475339,0
AC00470,470.96,Credit,Indianapolis,M036,Online,124.0,2.0,12991.03,106.244,604.6590856481481,65+,0,16,35,2,22,4,2.7692459107955925,-2.09941093713271,1
AC00032,52.23,Credit,San Francisco,M016,Branch,96.0,1.0,105.01,154.138,419.58324074074073,26-35,0,37,15,1,153,1,-1.4243635992482329,-1.7948531070067377,0
AC00136,78.62,Debit,Oklahoma City,M084,Branch,52.0,1.0,1360.85,80.90,461.6400810185185,26-35,1,28,83,1,536,1,-1.3747851416619825,0.6022674801671292,0
AC00001,47.79,Debit,Denver,M034,Branch,37.0,1.0,1649.92,59.12,415.6330439814815,18-25,1,10,33,1,474,0,-2.0100084639322064,0.23291959301502194,0
AC00187,333.97,Debit,Fresno,M011,Branch,45.0,1.0,5237.36,98.39,592.6619328703704,51-65,1,14,10,1,588,3,0.6350722982415713,0.4915134418662242,0
AC00452,30.87,Debit,Fresno,M025,ATM,295.0,1.0,14348.65,34.92,480.63890046296297,26-35,1,14,24,0,400,1,-0.08310408041602756,1.1485751030112443,0
AC00036,710.43,Debit,San Diego,M007,Online,115.0,1.0,5625.55,189.198,606.6259375,65+,1,36,6,2,256,4,1.6843181213414953,-0.6110903150551396,0
AC00125,220.23,Debit,Milwaukee,M059,ATM,48.0,1.0,3438.02,19.20,412.5633101851852,36-50,1,25,58,0,260,2,-0.27994599368870554,1.092577502991796,0
AC00403,27.28,Debit,Atlanta,M070,ATM,96.0,1.0,10668.24,193.108,314.6520486111111,26-35,1,1,69,0,271,1,-0.4041065989697814,1.1430520266247337,0
AC00264,101.52,Debit,Tucson,M086,ATM,98.0,1.0,2018.9,63.82,452.6570949074074,36-50,1,40,85,0,493,2,-0.23858553680128705,1.407458327244456,0
AC00123,162.65,Debit,New York,M088,ATM,147.0,1.0,9500.95,112.86,542.622337962963,51-65,1,27,87,0,42,3,1.4577456120390102,1.447254809770438,0
AC00298,10.52,Debit,Kansas City,M019,ATM,30.0,1.0,2472.99,1.238,473.6057407407407,51-65,1,18,18,0,1,3,0.7275718981352316,0.8945046341024784,0
AC00235,270.72,Debit,Los Angeles,M027,Branch,37.0,1.0,6522.47,145.76,587.6157175925925,36-50,1,20,26,1,127,2,-0.09655590779831226,0.2679854799057282,0
AC00259,202.34,Debit,New York,M049,Online,134.0,1.0,1223.45,146.250,663.6523032407407,18-25,1,27,48,2,128,0,-2.2816048959525164,-0.4024891536388658,0
AC00329,247.58,Debit,San Antonio,M068,ATM,152.0,1.0,778.74,32.240,524.5602546296296,36-50,1,35,67,0,393,2,-0.7360868115694125,1.3486074440570763,0
AC00482,686.17,Debit,Denver,M030,ATM,96.0,1.0,2246.15,199.199,397.61125,51-65,1,10,29,0,294,3,0.7755039190170027,1.001928673486118,0
AC00020,359.65,Credit,Jacksonville,M085,Online,289.0,1.0,219.53,45.64,661.5903703703704,18-25,0,17,84,2,438,0,-2.187283490000982,-1.5666078728849422,0
AC00453,109.91,Debit,Seattle,M074,Branch,90.0,1.0,12896.06,173.135,552.6580439814815,36-50,1,39,73,1,218,2,0.467232847116038,0.5008159339072503,0
AC00367,215.72,Credit,Columbus,M032,Branch,137.0,1.0,8697.11,93.151,389.5883680555556,26-35,0,8,31,1,573,1,-0.598582839683392,-1.3508081153159965,0
AC00167,490.76,Debit,Columbus,M048,Online,156.0,1.0,6414.11,17.36,654.6538888888889,65+,1,8,47,2,208,4,1.8221833900666746,-0.10989219433039907,0
AC00110,224.28,Debit,Chicago,M068,Online,68.0,1.0,5767.51,189.20,627.6393402777778,51-65,1,6,67,2,257,3,1.259206918672625,-0.0014015208917231548,0
AC00078,614.03,Debit,Dallas,M086,ATM,51.0,1.0,2815.86,58.190,545.6465046296296,65+,1,9,85,0,473,4,1.5045332017973068,1.732675664960596,0
AC00212,608.79,Debit,Fort Worth,M015,Online,157.0,1.0,2991.17,158.129,366.56597222222223,51-65,1,13,14,2,167,3,0.6704995250202604,-0.8774936784639782,0
AC00051,186.55,Debit,Philadelphia,M003,Branch,288.0,1.0,224.65,60.166,501.63759259259257,36-50,1,30,2,1,483,2,-0.5008845498038319,0.1822257159776479,0
AC00250,840.16,Credit,Colorado Springs,M014,Branch,68.0,1.0,1236.76,23.163,594.6502199074074,18-25,0,7,13,1,365,0,-2.230306493947692,-1.3910087826494346,0
AC00304,203.34,Debit,Phoenix,M061,ATM,66.0,1.0,13586.99,69.82,319.6221412037037,51-65,1,31,60,0,507,3,1.8103852928639823,1.1385189539961469,0
AC00007,90.88,Debit,Colorado Springs,M071,ATM,284.0,1.0,7117.35,175.210,349.62658564814814,26-35,1,7,70,0,223,1,-0.9198233775727327,1.1653111962229838,0
AC00017,60.11,Credit,Albuquerque,M067,Branch,122.0,1.0,7235.87,8.243,342.603125,51-65,0,0,66,1,530,3,1.4410070608226286,-1.0510864126133688,0
AC00158,393.92,Debit,Memphis,M061,Branch,47.0,1.0,7318.64,141.169,537.6350925925926,65+,1,22,60,1,115,4,2.1927742648382273,0.5017439427605621,0
AC00110,19.39,Debit,Colorado Springs,M062,ATM,45.0,1.0,9847.6,201.95,352.6472685185185,36-50,1,7,61,0,305,2,0.4878560913138414,1.1749332472266154,0
AC00175,557.41,Credit,Washington,M087,Online,49.0,1.0,2968.75,194.29,569.6371643518519,65+,0,42,86,2,278,4,2.071040138359783,-1.776742965492798,0
AC00079,57.07,Credit,Boston,M027,Online,99.0,1.0,9323.71,116.175,436.6538541666667,26-35,0,4,26,2,56,1,-0.313133812466059,-2.3799174886061207,0
AC00403,395.27,Credit,Miami,M085,Online,167.0,1.0,1764.08,150.83,454.64547453703705,18-25,0,24,84,2,148,0,-2.1360106969516632,-2.1136790702776707,0
AC00228,289.05,Debit,New York,M088,ATM,116.0,1.0,5683.49,174.61,513.5930324074075,65+,1,27,87,0,221,4,2.104169680589046,1.5288551803254242,0
AC00344,46.11,Debit,San Francisco,M048,Online,233.0,1.0,5225.73,13.88,587.6273611111111,26-35,1,37,47,2,85,1,-0.9296945517677349,-0.5129311932049248,0
AC00466,335.5,Debit,Sacramento,M003,ATM,47.0,1.0,6445.4,107.247,447.6745486111111,51-65,1,34,2,0,23,3,1.3122846516096098,0.6624818958112678,0
AC00204,388.07,Debit,Seattle,M067,Online,68.0,1.0,289.71,44.197,425.60866898148146,18-25,1,39,66,2,431,0,-2.2834278552687053,-0.5804586069496561,0
AC00030,520.86,Credit,Sacramento,M017,Online,66.0,1.0,9200.74,179.132,594.6526041666667,51-65,0,34,16,2,229,3,1.1435782608094254,-2.245875190717611,0
AC00455,787.41,Debit,Memphis,M081,Online,39.0,1.0,300.87,150.25,503.6557407407407,18-25,1,22,80,2,147,0,-2.1810099580232007,-0.4713231299471191,0
AC00094,31.7,Credit,Raleigh,M074,ATM,121.0,1.0,743.9,113.134,521.6329745370371,36-50,0,33,73,0,44,2,-0.1317671108219863,-0.39317468812475836,0
AC00185,22.3,Debit,Philadelphia,M030,ATM,90.0,1.0,1200.35,133.63,552.6354282407408,18-25,1,30,29,0,91,0,-2.188309714883604,0.9390245244060266,0
AC00351,203.12,Debit,San Jose,M078,ATM,181.0,1.0,1562.39,77.21,655.6315625,51-65,1,38,77,0,522,3,0.3590480873493086,1.7345218182155275,0
AC00335,315.94,Credit,Raleigh,M024,Branch,172.0,1.0,7719.71,8.244,615.6286111111111,36-50,0,33,23,1,531,2,0.34408485263677385,-1.161034781584751,0
AC00409,192.23,Debit,Albuquerque,M058,Online,39.0,3.0,2610.67,167.164,311.6470949074074,51-65,1,0,57,2,201,3,0.7585892479038696,-0.6985832894371411,0
AC00312,1510.71,Debit,Oklahoma City,M060,Online,51.0,1.0,2060.02,193.209,507.639375,65+,1,28,59,2,273,4,1.2697215100894061,-0.46460090293554873,0
AC00097,0.26,Debit,Oklahoma City,M090,Online,173.0,1.0,1833.67,60.197,346.6617708333333,18-25,1,28,89,2,484,0,-2.215555890617902,-0.4063112895433693,0
AC00447,210.77,Debit,Mesa,M094,ATM,161.0,1.0,5396.65,144.91,522.6395949074074,65+,1,23,93,0,123,4,1.9688188968966662,1.5614693634494985,0
AC00280,406.65,Debit,Mesa,M062,ATM,107.0,1.0,12995.7,147.234,361.5682523148148,51-65,1,23,61,0,136,3,1.7298693236564187,1.0379239499986497,0
AC00023,422.9,Debit,Tucson,M027,ATM,111.0,1.0,7616.43,180.224,615.6631828703704,36-50,1,40,26,0,233,2,-0.05276331124848393,1.0900969876016313,0
AC00077,20.62,Credit,Philadelphia,M014,ATM,225.0,1.0,12500.8,184.59,501.6239699074074,26-35,0,30,13,0,242,1,-0.041458122796455214,-0.711428051406648,0
AC00113,174.39,Debit,San Francisco,M015,ATM,36.0,1.0,1127.08,98.255,664.6681597222222,18-25,1,37,14,0,587,0,-2.482175446936964,1.2040253353252026,0
AC00391,7.86,Credit,Sacramento,M053,Branch,91.0,1.0,3621.98,201.113,384.63930555555555,65+,0,34,52,1,303,4,2.1077372493964646,-1.336384677264128,0
AC00136,61.98,Debit,Denver,M038,Online,44.0,1.0,5212.28,20.147,670.5768634259259,36-50,1,10,37,2,298,2,0.15883340085325914,-0.17461886383678368,0
AC00204,54.85,Credit,San Francisco,M071,Branch,40.0,1.0,2727.45,214.67,425.66918981481484,51-65,0,37,70,1,341,3,0.8569268854502055,-1.2272613570477133,0
AC00089,204.7,Debit,Oklahoma City,M032,Branch,95.0,5.0,5117.03,141.201,409.66835648148145,36-50,1,28,31,1,116,2,0.2639163941878353,-0.23687070783695555,0
AC00305,16.55,Debit,Tucson,M009,Branch,159.0,1.0,6089.79,214.32,419.62663194444445,26-35,1,40,8,1,340,1,-1.1273663181356115,-0.10191711996634711,0
AC00338,91.32,Debit,Milwaukee,M056,Branch,77.0,1.0,2618.1,49.29,359.6420949074074,51-65,1,25,55,1,449,3,0.718390982660334,0.3374439977952781,0
AC00268,195.49,Debit,Memphis,M016,ATM,212.0,1.0,11988.12,147.227,510.6483333333333,26-35,1,22,15,0,135,1,-0.33446272058648735,0.9116596981673513,0
AC00363,49.62,Debit,Portland,M055,ATM,111.0,1.0,3841.42,19.228,332.6585185185185,51-65,1,32,54,0,261,3,0.767390197995105,0.9885633143797105,0
AC00316,487.16,Credit,Los Angeles,M077,Branch,84.0,1.0,321.21,156.96,671.6743981481482,26-35,0,20,76,1,163,1,-1.481802356402986,-0.9586478353337096,0
AC00167,405.6,Debit,Tucson,M031,Online,44.0,1.0,9754.73,36.77,453.6025810185185,36-50,1,40,30,2,406,2,0.06676579772470166,-0.7145578803856701,0
AC00405,512.95,Debit,Columbus,M066,Branch,143.0,1.0,9584.52,6.234,384.6260300925926,51-65,1,8,65,1,480,3,1.309782181151147,0.5253691604561549,0
AC00098,345.94,Debit,Portland,M100,ATM,163.0,1.0,7624.56,129.102,391.6102199074074,26-35,1,32,99,0,80,1,-0.7204969424064055,1.1664777746975064,0
AC00116,356.56,Debit,New York,M100,Online,52.0,1.0,2485.73,157.130,391.6170833333333,36-50,1,27,99,2,164,2,-0.12477373413722799,-0.3946638069956842,0
AC00267,10.31,Debit,Louisville,M054,Online,280.0,1.0,2137.9,74.58,660.6578472222222,36-50,1,21,53,2,518,2,-0.7515587378941174,-0.0060884474718279884,0
AC00447,211.69,Debit,Atlanta,M066,Branch,111.0,1.0,6412.85,200.13,380.6706365740741,26-35,1,1,65,1,299,1,-0.8297135443071969,0.3833781707517963,0
AC00042,221.49,Credit,Oklahoma City,M052,Branch,196.0,1.0,707.25,76.0,417.58365740740743,18-25,0,28,51,1,519,0,-2.1630790036214855,-1.351080517436922,0
AC00074,278.23,Debit,Fresno,M019,Online,83.0,1.0,8300.54,116.106,549.5973726851852,36-50,1,14,18,2,55,2,0.47935306138805034,-0.6477747880563526,0
AC00063,116.88,Debit,Memphis,M026,ATM,263.0,1.0,7717.34,23.163,396.625,36-50,1,22,25,0,365,2,0.21404558682489613,0.9891980981347861,0
AC00085,328.77,Credit,San Diego,M033,Online,247.0,1.0,6967.03,101.120,580.5906712962963,36-50,0,36,32,2,11,2,0.055851495737219405,-2.2824909695945226,0
AC00126,77.53,Debit,Louisville,M052,Branch,55.0,1.0,5158.6,203.245,467.58804398148146,51-65,1,21,51,1,311,3,0.8437053808611198,0.4177070702586585,0
AC00471,421.74,Debit,San Jose,M014,Online,103.0,1.0,12031.14,73.108,502.6272337962963,65+,1,38,13,2,515,4,2.2891190347066397,-0.5634822770754045,0
AC00304,313.69,Debit,Oklahoma City,M034,Branch,152.0,1.0,7093.68,53.131,604.6491898148148,65+,1,28,33,1,461,4,2.0460648951456717,0.6070925584589167,0
AC00242,411.72,Debit,Washington,M014,Branch,153.0,1.0,8539.86,166.41,502.5610185185185,26-35,1,42,13,1,197,1,-0.8174709169470344,-0.06300936215384784,0
AC00261,508.73,Debit,Chicago,M071,Branch,89.0,1.0,7640.57,172.184,478.6570949074074,51-65,1,6,70,1,217,3,1.2679481327505222,0.5658689136038121,0
AC00338,153.08,Debit,Omaha,M057,ATM,201.0,1.0,1292.21,130.29,342.6335763888889,18-25,1,29,56,0,86,0,-2.0418964973290823,0.8119991285811113,0
AC00292,23.01,Debit,Las Vegas,M090,Branch,166.0,1.0,5958.75,55.154,513.5667824074075,51-65,1,19,89,1,465,3,1.1802626647035181,0.8752267455333447,0
AC00024,69.28,Debit,Los Angeles,M070,Online,129.0,1.0,708.74,184.4,370.64903935185185,18-25,1,20,69,2,240,0,-2.05494192954744,-0.5929150820805766,0
AC00441,51.25,Credit,Austin,M044,Branch,66.0,1.0,1744.4,101.223,432.6636226851852,26-35,0,2,43,1,12,1,-1.1248874078123652,-1.4769870360129735,0
AC00412,407.65,Debit,Denver,M095,ATM,263.0,1.0,273.78,8.136,454.61878472222224,18-25,1,10,94,0,529,0,-2.266047739841344,1.5563982965182392,0
AC00315,459.25,Debit,Tucson,M043,Branch,59.0,1.0,130.76,28.149,530.643912037037,18-25,1,40,42,1,379,0,-2.296090504815058,0.21200498435153373,0
AC00120,301.56,Debit,Seattle,M011,Branch,118.0,1.0,10389.6,155.37,633.5996990740741,36-50,1,39,10,1,158,2,0.5785472594250235,0.18339166897750445,0
AC00462,17.67,Debit,San Diego,M061,Online,91.0,1.0,1048.18,21.97,495.59761574074076,51-65,1,36,60,2,327,3,0.7297600815915557,-0.35807188584739297,0
AC00481,5.29,Credit,San Francisco,M008,Online,132.0,1.0,12896.68,62.27,601.5741203703703,26-35,0,37,7,2,490,1,-0.20509181040242358,-2.1874877556171306,0
AC00166,401.37,Debit,Los Angeles,M031,Branch,251.0,1.0,8208.54,1.198,412.66206018518517,36-50,1,20,30,1,0,2,0.27191532291340015,-0.00021447529235500825,0
AC00438,145.4,Debit,Tucson,M044,Online,24.0,1.0,5244.49,49.174,486.5946064814815,36-50,1,40,43,2,447,2,-0.31220677010062703,-0.536842358829136,0
AC00090,556.34,Debit,Seattle,M031,Online,46.0,1.0,11935.14,59.127,381.64780092592594,36-50,1,39,30,2,475,2,0.259342826812479,-0.795758008803196,0
AC00041,34.31,Debit,Philadelphia,M094,ATM,251.0,1.0,1484.76,167.95,555.636087962963,18-25,1,30,93,0,203,0,-2.1157540092792098,1.4589572819478427,0
AC00141,780.59,Credit,Tucson,M058,Online,145.0,1.0,6513.34,191.25,494.58903935185185,18-25,0,40,57,2,266,0,-1.6357768592859772,-2.285579537655952,0
AC00410,282.65,Debit,Fort Worth,M012,ATM,161.0,1.0,13801.15,135.73,606.6015625,26-35,1,13,11,0,97,1,-0.007832373408509456,1.0520587662759533,0
AC00362,305.27,Debit,Las Vegas,M059,Online,147.0,1.0,12958.65,57.166,403.65547453703704,65+,1,19,58,2,470,4,2.5198816753982536,-0.3148815609659941,0
AC00315,185.81,Debit,Austin,M033,Online,116.0,1.0,9588.71,201.114,410.65288194444446,26-35,1,2,32,2,304,1,-0.4634708711700265,-0.6088273577727658,0
AC00092,66.01,Debit,Milwaukee,M042,Online,179.0,1.0,3475.99,49.172,394.5607175925926,36-50,1,25,41,2,446,2,-0.041828378692739726,-0.5505419366067321,0
AC00133,447.95,Debit,Tucson,M002,Branch,75.0,1.0,7544.4,19.20,662.6120833333333,26-35,1,40,1,1,260,1,-0.963675717939936,0.12679481157598527,0
AC00069,279.3,Debit,Oklahoma City,M079,ATM,48.0,1.0,1193.61,77.21,500.610625,18-25,1,28,78,0,522,0,-2.388680208698766,1.379758311634239,0
AC00498,26.75,Debit,Indianapolis,M096,Online,27.0,1.0,12063.77,131.41,545.6541319444444,26-35,1,16,95,2,88,1,-0.14533846776852244,-0.17601576814419093,0
AC00006,611.15,Debit,Detroit,M009,ATM,121.0,1.0,892.83,51.250,450.62283564814817,26-35,1,11,8,0,456,1,-1.634645744142181,0.921784608975105,0
AC00104,275.2,Debit,New York,M058,Online,81.0,1.0,1230.12,59.12,437.6223611111111,51-65,1,27,57,2,474,3,0.38230589322590464,-0.3857416138417031,0
AC00311,427.79,Debit,San Jose,M016,Branch,189.0,1.0,1479.67,203.99,621.6015277777777,18-25,1,38,15,1,312,0,-2.4551411020102707,0.16645715775672187,0
AC00144,469.13,Credit,San Antonio,M009,ATM,139.0,1.0,1265.28,63.191,335.59274305555556,51-65,0,35,8,0,491,3,0.4628408294092632,-0.8854193617289697,0
AC00157,102.81,Debit,Seattle,M074,Branch,47.0,1.0,3228.87,21.28,335.65633101851853,65+,1,39,73,1,326,4,1.9374838329653628,0.32988163302594203,0
AC00171,22.61,Debit,Seattle,M099,Online,145.0,1.0,1111.67,76.136,318.59077546296294,18-25,1,39,98,2,520,0,-2.3470455539523956,-0.44228581521409155,0
AC00374,68.28,Debit,Boston,M100,Online,293.0,1.0,3213.16,148.112,514.5516203703704,51-65,1,4,99,2,138,3,0.7691329958880226,0.026398413777226657,0
AC00219,33.65,Credit,New York,M067,Online,146.0,1.0,12719.93,49.31,412.6176041666667,51-65,0,27,66,2,450,3,1.9781517521623848,-1.9469885356027277,0
AC00405,362.68,Credit,Miami,M014,ATM,137.0,1.0,2040.77,172.111,657.5862384259259,51-65,0,24,13,0,216,3,0.8974729072874182,-0.4158085943037076,0
AC00075,73.23,Debit,San Francisco,M090,Branch,172.0,1.0,1309.85,66.226,499.6464699074074,18-25,1,37,89,1,501,0,-2.353893506740328,0.6082837139335221,0
AC00136,654.49,Credit,Austin,M060,Online,104.0,1.0,164.61,167.104,349.6507291666667,18-25,0,2,59,2,200,0,-1.985751393805545,-2.3177702006385776,0
AC00056,18.56,Credit,Memphis,M094,Branch,161.0,1.0,4230.37,41.82,559.6273032407407,36-50,0,22,93,1,426,2,0.13959774484277196,-0.756935318725963,0
AC00368,389.05,Debit,Dallas,M075,ATM,41.0,1.0,761.0,7.105,667.6085648148148,26-35,1,9,74,0,508,1,-1.6632831135960988,1.7322988350520074,0
AC00261,7.38,Debit,Houston,M076,Online,105.0,1.0,2923.83,156.96,599.6406597222223,65+,1,15,75,2,163,4,1.6155989657075247,-0.03349497841498969,0
AC00090,109.48,Debit,Baltimore,M008,Online,93.0,1.0,7372.47,17.36,496.6035185185185,51-65,1,3,7,2,208,3,1.3646784612098153,-0.5915791302662045,0
AC00297,66.91,Debit,Seattle,M047,ATM,85.0,1.0,871.1,51.196,643.5576620370371,36-50,1,39,46,0,455,2,-0.7562314544854746,1.4093518086952728,0
AC00144,335.48,Debit,Oklahoma City,M040,Branch,155.0,1.0,3023.16,107.247,612.6669791666667,36-50,1,28,39,1,23,2,-0.20853448904983174,0.3187929548656171,0
